Starting_Balance,Monthly_Income,Avg_Daily_Spend,Cashback_Received,Bill_Payments_This_Month,Num_Transactions,High_Value_Spend_Flag,Top_3_Spend_Categories,Wallet_Refills,Has_Credit_Linked,Has_Spend_Limit_Set,Avg_Spend_Per_Category,Days_Until_Min_Balance
8657.0,21813.0,1625.0,0.0,3.0,20.0,1,"Food,Groceries,Entertainment",1.0,0,1,"{'Food': 779, 'Shopping': 945, 'Travel': 803, 'Bills': 1297, 'Groceries': 300, 'Entertainment': 1317, 'Other': 332}",15
12643.0,5601.0,1671.0,207.0,2.0,27.0,1,"Entertainment,Other,Travel",4.0,0,1,"{'Food': 24, 'Shopping': 666, 'Travel': 48, 'Bills': 1345, 'Groceries': 354, 'Entertainment': 1226, 'Other': 1262}",8
1965.0,31923.0,212.0,0.0,0.0,16.0,0,"Entertainment,Other,Food",3.0,1,0,"{'Food': 59, 'Shopping': 67, 'Travel': 58, 'Bills': 79, 'Groceries': 42, 'Entertainment': 196, 'Other': 64}",30
17866.0,4669.0,990.0,162.0,0.0,29.0,0,"Bills,Groceries,Other",1.0,0,0,"{'Food': 825, 'Shopping': 951, 'Travel': 348, 'Bills': 27, 'Groceries': 253, 'Entertainment': 422, 'Other': 255}",21
17712.0,17955.0,1014.0,0.0,4.0,19.0,1,"Entertainment,Other,Bills",1.0,0,0,"{'Food': 979, 'Shopping': 496, 'Travel': 789, 'Bills': 291, 'Groceries': 379, 'Entertainment': 912, 'Other': 821}",29
3493.0,11507.0,1280.0,0.0,1.0,13.0,1,"Other,Entertainment,Travel",4.0,1,0,"{'Food': 1166, 'Shopping': 392, 'Travel': 876, 'Bills': 402, 'Groceries': 580, 'Entertainment': 1181, 'Other': 771}",8
4149.0,12365.0,720.0,0.0,1.0,30.0,0,"Entertainment,Other,Shopping",5.0,0,0,"{'Food': 555, 'Shopping': 320, 'Travel': 159, 'Bills': 52, 'Groceries': 18, 'Entertainment': 114, 'Other': 353}",21
5756.0,20179.0,599.0,0.0,2.0,25.0,0,"Bills,Entertainment,Groceries",1.0,0,1,"{'Food': 324, 'Shopping': 530, 'Travel': 463, 'Bills': 397, 'Groceries': 23, 'Entertainment': 202, 'Other': 120}",30
2343.0,11429.0,211.0,0.0,2.0,23.0,0,"Bills,Groceries,Shopping",0.0,1,0,"{'Food': 158, 'Shopping': 107, 'Travel': 155, 'Bills': 142, 'Groceries': 106, 'Entertainment': 30, 'Other': 107}",30
1780.0,22308.0,357.0,0.0,2.0,22.0,1,"Food,Travel,Shopping",1.0,0,0,"{'Food': 35, 'Shopping': 122, 'Travel': 89, 'Bills': 77, 'Groceries': 296, 'Entertainment': 348, 'Other': 10}",30
11158.0,39389.0,181.0,0.0,4.0,21.0,0,"Entertainment,Bills,Shopping",0.0,0,1,"{'Food': 100, 'Shopping': 155, 'Travel': 22, 'Bills': 31, 'Groceries': 19, 'Entertainment': 47, 'Other': 175}",30
11030.0,17587.0,1970.0,0.0,5.0,26.0,1,"Groceries,Bills,Other",0.0,0,0,"{'Food': 1466, 'Shopping': 1465, 'Travel': 655, 'Bills': 1843, 'Groceries': 1611, 'Entertainment': 1433, 'Other': 675}",11
2582.0,30518.0,1120.0,0.0,2.0,15.0,0,"Groceries,Shopping,Travel",2.0,1,0,"{'Food': 1055, 'Shopping': 423, 'Travel': 933, 'Bills': 749, 'Groceries': 1101, 'Entertainment': 370, 'Other': 823}",26
13207.0,33986.0,1396.0,0.0,1.0,18.0,1,"Shopping,Groceries,Entertainment",2.0,0,1,"{'Food': 439, 'Shopping': 10, 'Travel': 751, 'Bills': 269, 'Groceries': 208, 'Entertainment': 122, 'Other': 1158}",29
11738.0,34169.0,1196.0,285.0,3.0,23.0,0,"Other,Groceries,Food",2.0,1,1,"{'Food': 453, 'Shopping': 299, 'Travel': 120, 'Bills': 17, 'Groceries': 122, 'Entertainment': 1195, 'Other': 47}",30
17349.0,24641.0,1719.0,0.0,3.0,16.0,1,"Bills,Groceries,Entertainment",1.0,1,1,"{'Food': 1670, 'Shopping': 829, 'Travel': 317, 'Bills': 1442, 'Groceries': 1502, 'Entertainment': 683, 'Other': 1253}",20
15700.0,32267.0,1763.0,0.0,6.0,21.0,0,"Entertainment,Other,Groceries",0.0,0,0,"{'Food': 1652, 'Shopping': 259, 'Travel': 1727, 'Bills': 974, 'Groceries': 1755, 'Entertainment': 461, 'Other': 1425}",24
1325.0,2460.0,748.0,405.0,2.0,23.0,0,"Entertainment,Shopping,Food",2.0,0,0,"{'Food': 86, 'Shopping': 17, 'Travel': 743, 'Bills': 300, 'Groceries': 656, 'Entertainment': 669, 'Other': 628}",3
,35929.0,1154.0,216.0,0.0,21.0,0,"Food,Shopping,Entertainment",0.0,0,0,"{'Food': 927, 'Shopping': 1151, 'Travel': 345, 'Bills': 372, 'Groceries': 163, 'Entertainment': 895, 'Other': 1034}",30
9176.0,13392.0,125.0,384.0,2.0,,1,"Groceries,Travel,Other",3.0,0,0,"{'Food': 83, 'Shopping': 6, 'Travel': 74, 'Bills': 31, 'Groceries': 44, 'Entertainment': 93, 'Other': 64}",30
2329.0,32834.0,1679.0,0.0,,19.0,0,"Bills,Travel,Entertainment",0.0,0,0,"{'Food': 1165, 'Shopping': 590, 'Travel': 798, 'Bills': 1145, 'Groceries': 784, 'Entertainment': 1512, 'Other': 885}",18
9914.0,17694.0,209.0,152.0,0.0,19.0,0,"Entertainment,Other,Food",2.0,1,0,"{'Food': 64, 'Shopping': 162, 'Travel': 177, 'Bills': 51, 'Groceries': 190, 'Entertainment': 34, 'Other': 35}",30
3541.0,45969.0,160.0,0.0,2.0,20.0,0,"Food,Bills,Entertainment",4.0,0,0,"{'Food': 115, 'Shopping': 9, 'Travel': 68, 'Bills': 121, 'Groceries': 137, 'Entertainment': 2, 'Other': 72}",30
17437.0,49668.0,1472.0,0.0,1.0,21.0,0,"Entertainment,Other,Groceries",3.0,0,1,"{'Food': 1333, 'Shopping': 230, 'Travel': 430, 'Bills': 114, 'Groceries': 431, 'Entertainment': 522, 'Other': 791}",30
8067.0,7706.0,1108.0,461.0,0.0,18.0,0,"Entertainment,Food,Bills",3.0,0,0,"{'Food': 797, 'Shopping': 459, 'Travel': 391, 'Bills': 60, 'Groceries': 798, 'Entertainment': 538, 'Other': 368}",13
18674.0,7013.0,174.0,0.0,2.0,22.0,1,"Shopping,Travel,Bills",3.0,1,0,"{'Food': 36, 'Shopping': 64, 'Travel': 13, 'Bills': 121, 'Groceries': 14, 'Entertainment': 40, 'Other': 162}",30
6819.0,35718.0,1349.0,,1.0,24.0,0,"Food,Travel,Groceries",1.0,0,1,"{'Food': 1285, 'Shopping': 1244, 'Travel': 851, 'Bills': 81, 'Groceries': 733, 'Entertainment': 1004, 'Other': 532}",29
15747.0,11663.0,777.0,0.0,2.0,29.0,0,"Groceries,Bills,Shopping",2.0,0,0,"{'Food': 406, 'Shopping': 123, 'Travel': 734, 'Bills': 105, 'Groceries': 648, 'Entertainment': 269, 'Other': 61}",30
12925.0,21161.0,1996.0,0.0,4.0,29.0,0,"Groceries,Travel,Other",0.0,0,0,"{'Food': 70, 'Shopping': 1558, 'Travel': 644, 'Bills': 1915, 'Groceries': 146, 'Entertainment': 1027, 'Other': 387}",15
12105.0,20677.0,182.0,0.0,1.0,21.0,0,"Entertainment,Food,Shopping",1.0,1,0,"{'Food': 179, 'Shopping': 9, 'Travel': 62, 'Bills': 64, 'Groceries': 89, 'Entertainment': 130, 'Other': 106}",30
1658.0,27293.0,1314.0,0.0,3.0,17.0,0,"Shopping,Travel,Other",2.0,0,1,"{'Food': 776, 'Shopping': 667, 'Travel': 628, 'Bills': 1157, 'Groceries': 1023, 'Entertainment': 1215, 'Other': 461}",19
19279.0,47826.0,987.0,269.0,2.0,17.0,0,"Bills,Shopping,Entertainment",2.0,0,0,"{'Food': 879, 'Shopping': 351, 'Travel': 825, 'Bills': 606, 'Groceries': 619, 'Entertainment': 23, 'Other': 358}",30
6534.0,41227.0,1723.0,336.0,3.0,21.0,0,"Travel,Groceries,Bills",3.0,0,0,"{'Food': 1295, 'Shopping': 201, 'Travel': 701, 'Bills': 1093, 'Groceries': 337, 'Entertainment': 1174, 'Other': 35}",26
3856.0,4067.0,1550.0,91.0,3.0,21.0,1,"Entertainment,Bills,Travel",2.0,0,0,"{'Food': 1107, 'Shopping': 1118, 'Travel': 864, 'Bills': 1545, 'Groceries': 936, 'Entertainment': 1385, 'Other': 1485}",2
4857.0,41860.0,458.0,21.0,0.0,13.0,0,"Entertainment,Bills,Shopping",2.0,0,0,"{'Food': 314, 'Shopping': 112, 'Travel': 223, 'Bills': 222, 'Groceries': 23, 'Entertainment': 200, 'Other': 116}",30
6628.0,28576.0,521.0,17.0,2.0,24.0,1,"Travel,Groceries,Other",2.0,1,0,"{'Food': 286, 'Shopping': 473, 'Travel': 327, 'Bills': 102, 'Groceries': 167, 'Entertainment': 214, 'Other': 280}",30
10068.0,47123.0,1735.0,23.0,1.0,27.0,0,"Travel,Food,Shopping",2.0,0,1,"{'Food': 103, 'Shopping': 108, 'Travel': 398, 'Bills': 1005, 'Groceries': 1630, 'Entertainment': 502, 'Other': 1318}",30
12311.0,48009.0,1060.0,0.0,0.0,23.0,1,"Travel,Other,Entertainment",3.0,1,0,"{'Food': 783, 'Shopping': 64, 'Travel': 584, 'Bills': 670, 'Groceries': 85, 'Entertainment': 647, 'Other': 170}",30
13260.0,19987.0,769.0,0.0,4.0,14.0,0,"Bills,Entertainment,Travel",3.0,0,0,"{'Food': 286, 'Shopping': 723, 'Travel': 522, 'Bills': 507, 'Groceries': 384, 'Entertainment': 162, 'Other': 617}",30
11343.0,22906.0,647.0,0.0,1.0,15.0,0,"Bills,Food,Groceries",1.0,0,0,"{'Food': 309, 'Shopping': 198, 'Travel': 140, 'Bills': 584, 'Groceries': 179, 'Entertainment': 59, 'Other': 166}",30
16244.0,25056.0,1215.0,0.0,2.0,20.0,0,"Food,Other,Shopping",0.0,1,0,"{'Food': 208, 'Shopping': 998, 'Travel': 920, 'Bills': 1006, 'Groceries': 1118, 'Entertainment': 314, 'Other': 776}",30
6555.0,44589.0,274.0,318.0,2.0,22.0,0,"Food,Other,Shopping",2.0,0,0,"{'Food': 72, 'Shopping': 104, 'Travel': 245, 'Bills': 135, 'Groceries': 228, 'Entertainment': 263, 'Other': 73}",30
12520.0,47926.0,1703.0,0.0,2.0,15.0,0,"Bills,Shopping,Other",2.0,0,0,"{'Food': 1271, 'Shopping': 1702, 'Travel': 360, 'Bills': 1366, 'Groceries': 934, 'Entertainment': 49, 'Other': 1475}",30
5953.0,26240.0,1810.0,0.0,4.0,14.0,1,"Shopping,Entertainment,Other",1.0,0,1,"{'Food': 671, 'Shopping': 627, 'Travel': 14, 'Bills': 1470, 'Groceries': 567, 'Entertainment': 1403, 'Other': 1383}",14
9639.0,21768.0,224.0,0.0,0.0,10.0,0,"Bills,Entertainment,Other",0.0,0,0,"{'Food': 66, 'Shopping': 216, 'Travel': 110, 'Bills': 157, 'Groceries': 88, 'Entertainment': 52, 'Other': 202}",30
19116.0,37816.0,1593.0,0.0,1.0,17.0,0,"Entertainment,Shopping,Other",0.0,0,0,"{'Food': 177, 'Shopping': 559, 'Travel': 1395, 'Bills': 1098, 'Groceries': 100, 'Entertainment': 999, 'Other': 414}",30
3382.0,36428.0,1324.0,0.0,2.0,14.0,0,"Shopping,Travel,Groceries",5.0,1,1,"{'Food': 172, 'Shopping': 179, 'Travel': 945, 'Bills': 419, 'Groceries': 395, 'Entertainment': 232, 'Other': 1170}",28
5742.0,11618.0,,386.0,3.0,23.0,0,"Groceries,Shopping,Other",1.0,0,1,"{'Food': 104, 'Shopping': 1659, 'Travel': 1053, 'Bills': 1720, 'Groceries': 1519, 'Entertainment': 743, 'Other': 192}",7
10830.0,42335.0,125.0,0.0,3.0,28.0,0,"Bills,Entertainment,Other",1.0,1,0,"{'Food': 107, 'Shopping': 44, 'Travel': 35, 'Bills': 110, 'Groceries': 9, 'Entertainment': 75, 'Other': 54}",30
-4470.0,3856.0,927.0,436.0,4.0,17.0,1,"Food,Groceries,Other",,0,0,"{'Food': 118, 'Shopping': 495, 'Travel': 823, 'Bills': 93, 'Groceries': 109, 'Entertainment': 816, 'Other': 216}",0
17506.0,11181.0,664.0,0.0,4.0,18.0,0,"Food,Travel,Groceries",4.0,1,0,"{'Food': 59, 'Shopping': 88, 'Travel': 93, 'Bills': 280, 'Groceries': 491, 'Entertainment': 117, 'Other': 125}",30
7823.0,12182.0,569.0,0.0,1.0,16.0,0,"Bills,Entertainment,Food",2.0,0,0,"{'Food': 368, 'Shopping': 310, 'Travel': 334, 'Bills': 193, 'Groceries': 273, 'Entertainment': 153, 'Other': 234}",30
1094.0,41316.0,215.0,0.0,2.0,22.0,1,"Shopping,Entertainment,Other",3.0,0,0,"{'Food': 179, 'Shopping': 83, 'Travel': 120, 'Bills': 175, 'Groceries': 68, 'Entertainment': 168, 'Other': 78}",30
14899.0,22322.0,666.0,0.0,4.0,22.0,1,"Travel,Bills,Groceries",4.0,0,0,"{'Food': 558, 'Shopping': 503, 'Travel': 292, 'Bills': 607, 'Groceries': 25, 'Entertainment': 29, 'Other': 586}",30
8178.0,7591.0,244.0,0.0,4.0,21.0,1,"Entertainment,Other,Shopping",1.0,0,0,"{'Food': 32, 'Shopping': 115, 'Travel': 149, 'Bills': 1, 'Groceries': 138, 'Entertainment': 177, 'Other': 134}",30
19736.0,46550.0,964.0,0.0,3.0,23.0,0,"Groceries,Travel,Other",2.0,1,0,"{'Food': 534, 'Shopping': 436, 'Travel': 748, 'Bills': 868, 'Groceries': 391, 'Entertainment': 808, 'Other': 766}",30
12673.0,44326.0,1344.0,0.0,1.0,24.0,0,"Travel,Food,Bills",2.0,0,0,"{'Food': 1310, 'Shopping': 46, 'Travel': 395, 'Bills': 180, 'Groceries': 93, 'Entertainment': 326, 'Other': 608}",30
15780.0,,1207.0,0.0,1.0,,1,"Other,Food,Groceries",0.0,1,0,"{'Food': 25, 'Shopping': 106, 'Travel': 582, 'Bills': 356, 'Groceries': 47, 'Entertainment': 206, 'Other': 692}",28
18664.0,26563.0,259.0,0.0,2.0,24.0,0,"Groceries,Shopping,Bills",4.0,0,0,"{'Food': 256, 'Shopping': 222, 'Travel': 2, 'Bills': 13, 'Groceries': 76, 'Entertainment': 216, 'Other': 245}",30
19034.0,39763.0,748.0,0.0,2.0,19.0,0,"Bills,Travel,Entertainment",1.0,0,0,"{'Food': 6, 'Shopping': 590, 'Travel': 637, 'Bills': 301, 'Groceries': 727, 'Entertainment': 711, 'Other': 243}",30
15278.0,32543.0,1235.0,478.0,2.0,18.0,0,"Groceries,Food,Entertainment",2.0,1,0,"{'Food': 1147, 'Shopping': 504, 'Travel': 252, 'Bills': 368, 'Groceries': 660, 'Entertainment': 857, 'Other': 476}",30
12184.0,44260.0,302.0,0.0,3.0,21.0,1,"Other,Bills,Shopping",2.0,1,0,"{'Food': 244, 'Shopping': 96, 'Travel': 101, 'Bills': 58, 'Groceries': 18, 'Entertainment': 30, 'Other': 291}",30
834.0,48247.0,1718.0,0.0,2.0,18.0,1,"Bills,Other,Groceries",1.0,0,0,"{'Food': 421, 'Shopping': 1660, 'Travel': 1544, 'Bills': 1611, 'Groceries': 73, 'Entertainment': 462, 'Other': 204}",24
11036.0,17555.0,658.0,0.0,3.0,22.0,0,"Travel,Bills,Shopping",1.0,0,1,"{'Food': 258, 'Shopping': 636, 'Travel': 275, 'Bills': 608, 'Groceries': 127, 'Entertainment': 526, 'Other': 265}",30
4768.0,10714.0,184.0,0.0,2.0,9.0,0,"Shopping,Groceries,Bills",2.0,0,0,"{'Food': 86, 'Shopping': 41, 'Travel': 130, 'Bills': 100, 'Groceries': 81, 'Entertainment': 113, 'Other': 65}",30
14583.0,41895.0,1879.0,0.0,1.0,18.0,0,"Food,Entertainment,Travel",1.0,0,0,"{'Food': 377, 'Shopping': 1773, 'Travel': 1387, 'Bills': 681, 'Groceries': 609, 'Entertainment': 1517, 'Other': 452}",28
1876.0,32679.0,638.0,76.0,3.0,18.0,0,"Groceries,Food,Travel",2.0,0,0,"{'Food': 71, 'Shopping': 411, 'Travel': 305, 'Bills': 424, 'Groceries': 181, 'Entertainment': 585, 'Other': 376}",30
12799.0,42592.0,420.0,407.0,1.0,21.0,0,"Travel,Food,Groceries",1.0,0,0,"{'Food': 372, 'Shopping': 333, 'Travel': 127, 'Bills': 189, 'Groceries': 30, 'Entertainment': 407, 'Other': 389}",30
19802.0,45615.0,206.0,416.0,0.0,15.0,0,"Groceries,Travel,Bills",0.0,0,0,"{'Food': 87, 'Shopping': 6, 'Travel': 20, 'Bills': 121, 'Groceries': 16, 'Entertainment': 112, 'Other': 35}",30
15968.0,25426.0,1420.0,0.0,3.0,23.0,0,"Groceries,Other,Entertainment",2.0,0,1,"{'Food': 659, 'Shopping': 1293, 'Travel': 674, 'Bills': 864, 'Groceries': 183, 'Entertainment': 639, 'Other': 60}",27
7630.0,42958.0,300.0,0.0,0.0,19.0,1,"Bills,Travel,Shopping",1.0,0,1,"{'Food': 81, 'Shopping': 166, 'Travel': 102, 'Bills': 96, 'Groceries': 200, 'Entertainment': 239, 'Other': 189}",30
11574.0,21311.0,760.0,428.0,3.0,21.0,0,"Travel,Food,Groceries",0.0,1,0,"{'Food': 466, 'Shopping': 304, 'Travel': 368, 'Bills': 481, 'Groceries': 461, 'Entertainment': 189, 'Other': 18}",30
15316.0,36265.0,1242.0,464.0,2.0,19.0,0,"Groceries,Travel,Other",2.0,0,0,"{'Food': 890, 'Shopping': 133, 'Travel': 791, 'Bills': 24, 'Groceries': 345, 'Entertainment': 81, 'Other': 902}",30
16890.0,37423.0,678.0,0.0,1.0,18.0,1,"Food,Bills,Shopping",2.0,1,0,"{'Food': 375, 'Shopping': 7, 'Travel': 503, 'Bills': 457, 'Groceries': 376, 'Entertainment': 97, 'Other': 595}",30
16537.0,33617.0,1333.0,378.0,4.0,22.0,1,"Food,Shopping,Entertainment",2.0,1,1,"{'Food': 429, 'Shopping': 761, 'Travel': 1072, 'Bills': 754, 'Groceries': 295, 'Entertainment': 974, 'Other': 1014}",30
14050.0,6308.0,1925.0,0.0,1.0,19.0,0,"Other,Groceries,Entertainment",3.0,0,1,"{'Food': 923, 'Shopping': 10, 'Travel': 1319, 'Bills': 73, 'Groceries': 188, 'Entertainment': 626, 'Other': 140}",9
7484.0,31455.0,1140.0,0.0,2.0,19.0,1,"Bills,Travel,Other",2.0,0,0,"{'Food': 965, 'Shopping': 555, 'Travel': 1131, 'Bills': 613, 'Groceries': 796, 'Entertainment': 1138, 'Other': 705}",28
735.0,29428.0,1638.0,0.0,3.0,24.0,1,"Entertainment,Shopping,Travel",3.0,0,0,"{'Food': 361, 'Shopping': 1484, 'Travel': 643, 'Bills': 59, 'Groceries': 427, 'Entertainment': 1616, 'Other': 148}",15
16066.0,22217.0,1252.0,0.0,1.0,23.0,1,"Travel,Shopping,Other",0.0,1,0,"{'Food': 1018, 'Shopping': 716, 'Travel': 715, 'Bills': 195, 'Groceries': 1070, 'Entertainment': 489, 'Other': 791}",25
10136.0,40719.0,325.0,0.0,1.0,24.0,0,"Bills,Groceries,Travel",2.0,1,0,"{'Food': 217, 'Shopping': 147, 'Travel': 306, 'Bills': 301, 'Groceries': 104, 'Entertainment': 65, 'Other': 84}",30
4936.0,9122.0,1429.0,0.0,2.0,23.0,0,"Food,Shopping,Other",2.0,0,0,"{'Food': 273, 'Shopping': 248, 'Travel': 329, 'Bills': 3, 'Groceries': 1095, 'Entertainment': 762, 'Other': 161}",8
1412.0,26561.0,1952.0,0.0,3.0,30.0,0,"Bills,Food,Shopping",0.0,0,0,"{'Food': 527, 'Shopping': 1723, 'Travel': 1499, 'Bills': 1078, 'Groceries': 1567, 'Entertainment': 156, 'Other': 1547}",12
1497.0,20756.0,346.0,0.0,1.0,20.0,0,"Food,Other,Groceries",1.0,0,1,"{'Food': 162, 'Shopping': 237, 'Travel': 227, 'Bills': 326, 'Groceries': 131, 'Entertainment': 255, 'Other': 86}",30
17607.0,42852.0,872.0,0.0,2.0,29.0,0,"Shopping,Travel,Entertainment",0.0,0,0,"{'Food': 616, 'Shopping': 238, 'Travel': 508, 'Bills': 168, 'Groceries': 310, 'Entertainment': 274, 'Other': 282}",30
3967.0,46442.0,614.0,429.0,1.0,14.0,0,"Travel,Bills,Entertainment",1.0,0,0,"{'Food': 30, 'Shopping': 410, 'Travel': 285, 'Bills': 73, 'Groceries': 81, 'Entertainment': 250, 'Other': 68}",30
-4092.0,32924.0,1873.0,0.0,1.0,16.0,0,"Travel,Groceries,Food",1.0,0,0,"{'Food': 1365, 'Shopping': 29, 'Travel': 316, 'Bills': 105, 'Groceries': 1359, 'Entertainment': 701, 'Other': 552}",14
7047.0,47682.0,539.0,0.0,3.0,30.0,0,"Bills,Travel,Other",1.0,0,0,"{'Food': 16, 'Shopping': 393, 'Travel': 266, 'Bills': 515, 'Groceries': 223, 'Entertainment': 287, 'Other': 268}",30
2684.0,42427.0,1371.0,0.0,2.0,20.0,0,"Bills,Entertainment,Groceries",3.0,0,0,"{'Food': 1244, 'Shopping': 870, 'Travel': 1337, 'Bills': 1181, 'Groceries': 65, 'Entertainment': 1081, 'Other': 46}",30
7119.0,5159.0,,0.0,3.0,17.0,1,"Entertainment,Food,Bills",4.0,0,0,"{'Food': 951, 'Shopping': 42, 'Travel': 650, 'Bills': 629, 'Groceries': 589, 'Entertainment': 158, 'Other': 911}",9
1703.0,1084.0,1403.0,0.0,0.0,26.0,0,"Shopping,Food,Travel",1.0,0,0,"{'Food': 401, 'Shopping': 1242, 'Travel': 648, 'Bills': 811, 'Groceries': 18, 'Entertainment': 1190, 'Other': 192}",0
19367.0,31862.0,1402.0,0.0,3.0,21.0,0,"Other,Shopping,Groceries",1.0,0,1,"{'Food': 136, 'Shopping': 401, 'Travel': 1106, 'Bills': 1168, 'Groceries': 513, 'Entertainment': 419, 'Other': 992}",30
14830.0,24825.0,666.0,0.0,2.0,18.0,0,"Bills,Entertainment,Travel",2.0,0,0,"{'Food': 332, 'Shopping': 265, 'Travel': 150, 'Bills': 560, 'Groceries': 416, 'Entertainment': 410, 'Other': 302}",30
10677.0,10215.0,1713.0,373.0,0.0,22.0,0,"Groceries,Bills,Other",3.0,1,0,"{'Food': 395, 'Shopping': 1302, 'Travel': 703, 'Bills': 585, 'Groceries': 672, 'Entertainment': 11, 'Other': 81}",11
5482.0,20158.0,401.0,0.0,,24.0,0,"Entertainment,Food,Groceries",2.0,0,0,"{'Food': 364, 'Shopping': 44, 'Travel': 351, 'Bills': 216, 'Groceries': 188, 'Entertainment': 297, 'Other': 239}",30
11702.0,37920.0,1666.0,0.0,2.0,20.0,0,"Food,Other,Travel",0.0,1,0,"{'Food': 311, 'Shopping': 107, 'Travel': 915, 'Bills': 583, 'Groceries': 1541, 'Entertainment': 154, 'Other': 1492}",28
10715.0,25838.0,927.0,482.0,4.0,19.0,0,"Groceries,Other,Shopping",1.0,1,1,"{'Food': 601, 'Shopping': 141, 'Travel': 318, 'Bills': 563, 'Groceries': 251, 'Entertainment': 590, 'Other': 756}",30
9191.0,15404.0,1190.0,0.0,2.0,26.0,0,"Travel,Shopping,Groceries",3.0,1,1,"{'Food': 1046, 'Shopping': 229, 'Travel': 50, 'Bills': 973, 'Groceries': 907, 'Entertainment': 1186, 'Other': 1101}",18
4230.0,8689.0,932.0,0.0,2.0,15.0,0,"Entertainment,Other,Bills",1.0,1,0,"{'Food': 224, 'Shopping': 646, 'Travel': 915, 'Bills': 819, 'Groceries': 99, 'Entertainment': 264, 'Other': 58}",12
-4045.0,12947.0,715.0,0.0,2.0,24.0,1,"Other,Shopping,Groceries",3.0,0,1,"{'Food': 425, 'Shopping': 356, 'Travel': 100, 'Bills': 73, 'Groceries': 550, 'Entertainment': 584, 'Other': 55}",9
18203.0,27906.0,1094.0,0.0,3.0,17.0,1,"Entertainment,Food,Other",1.0,0,0,"{'Food': 43, 'Shopping': 179, 'Travel': 426, 'Bills': 330, 'Groceries': 279, 'Entertainment': 333, 'Other': 21}",30
17465.0,49286.0,187.0,309.0,1.0,19.0,0,"Travel,Bills,Shopping",2.0,0,0,"{'Food': 33, 'Shopping': 177, 'Travel': 120, 'Bills': 166, 'Groceries': 96, 'Entertainment': 165, 'Other': 11}",30
16986.0,29252.0,920.0,0.0,0.0,16.0,1,"Food,Other,Entertainment",6.0,0,0,"{'Food': 775, 'Shopping': 696, 'Travel': 270, 'Bills': 828, 'Groceries': 523, 'Entertainment': 389, 'Other': 581}",30
10393.0,46852.0,464.0,0.0,,15.0,0,"Other,Travel,Entertainment",2.0,0,0,"{'Food': 231, 'Shopping': 307, 'Travel': 116, 'Bills': 449, 'Groceries': 344, 'Entertainment': 230, 'Other': 90}",30
627.0,1969.0,581.0,0.0,2.0,25.0,0,"Food,Groceries,Other",4.0,1,0,"{'Food': 258, 'Shopping': 10, 'Travel': 509, 'Bills': 477, 'Groceries': 329, 'Entertainment': 75, 'Other': 302}",2
8193.0,28643.0,387.0,250.0,2.0,12.0,0,"Groceries,Food,Bills",,0,0,"{'Food': 288, 'Shopping': 39, 'Travel': 327, 'Bills': 366, 'Groceries': 149, 'Entertainment': 210, 'Other': 21}",30
19302.0,34513.0,174.0,0.0,1.0,26.0,1,"Entertainment,Food,Groceries",1.0,1,1,"{'Food': 27, 'Shopping': 167, 'Travel': 139, 'Bills': 107, 'Groceries': 1, 'Entertainment': 141, 'Other': 70}",30
16031.0,48340.0,555.0,0.0,3.0,21.0,0,"Groceries,Other,Food",2.0,0,1,"{'Food': 242, 'Shopping': 521, 'Travel': 319, 'Bills': 127, 'Groceries': 211, 'Entertainment': 416, 'Other': 134}",30
11668.0,10758.0,1188.0,0.0,1.0,19.0,0,"Bills,Entertainment,Travel",2.0,0,1,"{'Food': 122, 'Shopping': 57, 'Travel': 50, 'Bills': 576, 'Groceries': 1086, 'Entertainment': 668, 'Other': 431}",17
9619.0,12999.0,1487.0,0.0,2.0,10.0,0,"Travel,Other,Food",4.0,0,0,"{'Food': 604, 'Shopping': 1148, 'Travel': 969, 'Bills': 629, 'Groceries': 545, 'Entertainment': 1151, 'Other': 48}",13
3423.0,5109.0,1861.0,0.0,2.0,19.0,0,"Entertainment,Other,Groceries",3.0,0,0,"{'Food': 403, 'Shopping': 351, 'Travel': 1662, 'Bills': 1373, 'Groceries': 589, 'Entertainment': 905, 'Other': 1389}",2
17438.0,17272.0,1157.0,0.0,2.0,14.0,0,"Groceries,Bills,Other",0.0,0,0,"{'Food': 541, 'Shopping': 762, 'Travel': 1038, 'Bills': 197, 'Groceries': 966, 'Entertainment': 693, 'Other': 1050}",27
8764.0,20513.0,831.0,0.0,0.0,19.0,1,"Groceries,Bills,Entertainment",0.0,0,0,"{'Food': 597, 'Shopping': 160, 'Travel': 85, 'Bills': 246, 'Groceries': 179, 'Entertainment': 2, 'Other': 309}",30
687.0,2521.0,1569.0,0.0,1.0,23.0,0,"Food,Groceries,Other",0.0,0,0,"{'Food': 153, 'Shopping': 735, 'Travel': 745, 'Bills': 277, 'Groceries': 729, 'Entertainment': 789, 'Other': 1565}",0
19709.0,41474.0,1880.0,0.0,2.0,19.0,0,"Groceries,Shopping,Other",,0,1,"{'Food': 1544, 'Shopping': 375, 'Travel': 1771, 'Bills': 1803, 'Groceries': 1657, 'Entertainment': 1741, 'Other': 1344}",29
6760.0,10106.0,1137.0,0.0,1.0,22.0,0,"Entertainment,Shopping,Groceries",2.0,0,0,"{'Food': 1113, 'Shopping': 878, 'Travel': 52, 'Bills': 363, 'Groceries': 261, 'Entertainment': 306, 'Other': 644}",13
