Games_Played_Last_5,Avg_Performance_Rating,Injury_Count_Last_Season,Recovery_Status,Disciplinary_Actions,Player_Role,Match_Importance,Fitness_Score,Travel_Fatigue_Index,Coach_Preference_Flag,Team_Need_For_Role,Target
0.0,4.562081813388106,0.0,Partial,0.0,Goalkeeper,Medium,7.518242903080911,3.236588705951056,0,1,Not Selected
1.0,10.0,1.0,Partial,1.0,Goalkeeper,Low,6.899073925384886,6.6000190907086145,0,0,Not Selected
0.0,8.581910443592175,0.0,Partial,0.0,Midfielder,High,7.597729127501447,3.252325895650802,0,1,Selected
2.0,4.9911903737903645,1.0,Partial,0.0,Defender,High,10.0,3.380581144971119,0,0,Not Selected
2.0,4.946116238310599,0.0,,0.0,Goalkeeper,High,7.849822299411395,2.77895183519883,0,1,Not Selected
2.0,10.0,0.0,Rehab,0.0,Goalkeeper,High,6.747352449546287,1.1912467932110793,0,1,Selected
2.0,4.203467426565648,1.0,Full,1.0,Forward,Low,7.74889438691151,3.07297189283594,1,1,Not Selected
5.0,5.791283866717537,1.0,Rehab,0.0,Defender,Medium,9.182559365620756,5.668356745312804,0,1,Selected
5.0,4.437603875099143,0.0,Partial,1.0,Goalkeeper,Medium,8.237045615246362,4.246165548778608,0,0,Not Selected
2.0,10.0,0.0,Rehab,0.0,Forward,High,9.581577348961847,5.254932219377029,0,1,Not Selected
1.0,5.676048874314411,1.0,Full,0.0,Defender,High,7.9618348559777825,9.928676540548167,0,1,Not Selected
2.0,6.779306612302757,0.0,Full,0.0,Midfielder,Medium,3.8514680028611883,4.994305963782514,1,0,Not Selected
1.0,10.0,0.0,Partial,1.0,Forward,Low,6.7566933102938815,2.841493537696252,1,1,Not Selected
3.0,9.150673762518313,2.0,Partial,1.0,Goalkeeper,High,5.706959542171988,2.9992677871280042,0,0,Not Selected
1.0,5.712927223158233,0.0,Full,0.0,Goalkeeper,Medium,5.271707634255387,0.8240132761730639,1,0,Not Selected
0.0,2.3848638643470332,0.0,Partial,0.0,Forward,Low,6.719054383939395,1.7507020663284727,0,1,Not Selected
2.0,4.0410658496852845,0.0,Partial,0.0,Defender,High,4.313185179796716,3.9134387652146687,0,1,Not Selected
4.0,1.322587752821235,1.0,Rehab,1.0,Forward,High,9.902970561809166,1.9622276186621135,0,0,Selected
0.0,6.167986741324138,0.0,Rehab,0.0,Forward,Low,5.437776138018535,1.9709005465604157,0,0,Not Selected
0.0,6.1400929533321555,0.0,Rehab,1.0,,Low,6.7538491103097655,2.4197826627444208,0,1,Not Selected
0.0,6.812956132920416,1.0,Rehab,0.0,Midfielder,High,4.412710747878532,4.296916085053449,0,1,Not Selected
5.0,6.33931971778074,0.0,Partial,0.0,Midfielder,Low,5.849658271402417,3.479528451050964,0,1,Not Selected
4.0,8.21169133989649,1.0,Full,0.0,Forward,Medium,10.0,0.7504482336598199,0,1,Not Selected
4.0,7.5412387637742215,0.0,Rehab,0.0,Goalkeeper,High,6.364125776021886,5.702968666011516,0,0,Not Selected
4.0,6.105646547350474,0.0,Full,0.0,Defender,Medium,6.418159905607849,4.605156892159673,0,1,Not Selected
5.0,4.8112681013440906,1.0,Rehab,0.0,Goalkeeper,High,7.542873107227349,0.6402197466791884,0,0,Not Selected
5.0,7.27208827716521,,Full,,Midfielder,Low,7.3381038753099075,1.899373904568581,0,0,Not Selected
0.0,9.758065509794156,0.0,Full,0.0,Goalkeeper,High,5.534875245671969,5.098419838944686,0,1,Not Selected
3.0,6.809889283553455,1.0,Full,0.0,Midfielder,High,7.2167478686951325,1.4587313232638563,0,1,Not Selected
5.0,6.4692987521394105,0.0,Full,1.0,Forward,Medium,7.662234732692689,3.0908010179485212,1,1,Not Selected
2.0,7.408573986573407,0.0,Partial,0.0,Defender,Low,5.844815802987794,1.6806180077864021,0,1,Not Selected
1.0,5.2974582358994935,0.0,Partial,,Midfielder,High,6.855872979151272,5.352572642720512,0,0,Not Selected
,7.536187975113571,0.0,Rehab,1.0,Defender,Low,6.8737307571449175,1.224449208684473,0,0,Not Selected
1.0,8.562892017354512,0.0,Rehab,0.0,Goalkeeper,Low,6.991838719835701,4.85813481771902,1,1,Selected
4.0,8.559700221261876,0.0,Full,0.0,Midfielder,Low,5.421603245506614,2.00574159058821,1,0,Not Selected
2.0,3.965725735235014,1.0,Full,0.0,Goalkeeper,Low,6.83336388599076,2.1858450646721463,1,0,Not Selected
1.0,5.909602688114382,0.0,Rehab,0.0,Defender,Low,5.544228818912221,3.6503271713693968,0,1,Not Selected
4.0,9.130092386929237,1.0,Partial,0.0,Defender,Medium,8.804720805235682,0.7817083282316646,0,0,Selected
2.0,7.52357750523004,0.0,Rehab,0.0,Forward,Medium,5.655846566110354,0.9554959675786261,1,0,Not Selected
0.0,6.7667526689580475,0.0,Partial,0.0,Defender,Low,8.094830979726392,2.460936095583719,1,0,Not Selected
1.0,10.0,1.0,Full,,Goalkeeper,Medium,7.6275511888372005,6.4754387234219415,0,0,Not Selected
4.0,8.236390288998251,2.0,Full,0.0,Goalkeeper,High,,2.59829977836919,0,0,Not Selected
2.0,5.296411594762156,0.0,Partial,0.0,Forward,Medium,4.469742155876146,2.9944058539818554,0,1,Not Selected
5.0,2.3050270698731152,0.0,Rehab,0.0,Midfielder,Low,6.796492951684581,1.9914682429860844,1,0,Not Selected
5.0,9.95388139633041,0.0,Partial,0.0,Goalkeeper,,5.74448191723648,2.0731219370446246,0,0,Selected
1.0,6.846028231702052,0.0,Partial,0.0,Forward,Low,6.063922521734462,2.48862216088236,0,0,Selected
1.0,4.549450056868385,1.0,Partial,0.0,Goalkeeper,High,5.062751228107459,0.0,0,0,Not Selected
1.0,8.056736071327007,0.0,Full,0.0,Forward,High,5.740114929038118,3.4770892164664633,1,0,Selected
4.0,5.370138836025963,1.0,Partial,0.0,Goalkeeper,Medium,5.511446378912762,2.053878304521609,0,1,Not Selected
3.0,5.138033170507559,0.0,Full,1.0,Midfielder,Low,9.189439612738472,0.8247232522748797,0,1,Not Selected
3.0,4.1648349892695675,0.0,Full,0.0,Defender,Medium,6.618190820149997,4.734541210757927,1,1,Not Selected
2.0,6.314057421157988,1.0,Rehab,0.0,Forward,Low,7.321911370738726,2.9203471238907643,1,1,Not Selected
2.0,7.490350544836392,0.0,Rehab,0.0,Defender,Low,9.365218414753892,2.9897405040564498,0,0,Selected
2.0,9.18927521636084,1.0,Partial,0.0,Goalkeeper,Medium,9.937940900210423,2.5031058049878774,0,1,Selected
3.0,8.93536809962475,0.0,Full,1.0,Midfielder,Low,7.613275124326233,2.455728649580062,0,1,Not Selected
0.0,3.2770061048416586,1.0,Partial,0.0,Goalkeeper,Medium,8.089031345469857,4.200832957045343,1,0,Selected
2.0,6.279213949826225,0.0,Full,0.0,Defender,Medium,7.831087238782709,4.350973953629816,0,0,Not Selected
2.0,4.643618227032277,0.0,Partial,0.0,Goalkeeper,High,4.211453733463257,0.9999881767500995,0,1,Selected
4.0,8.4024630418535,1.0,Partial,0.0,Defender,Medium,7.1656199195067956,2.808743897544785,0,1,Not Selected
3.0,7.8619207931394515,0.0,Rehab,0.0,Midfielder,Medium,7.8834175548634065,,0,1,Selected
4.0,5.68747068158459,0.0,Partial,0.0,Midfielder,Medium,5.350937414637222,2.433910702314411,0,1,Not Selected
0.0,3.4092204288833594,2.0,Rehab,0.0,Goalkeeper,Low,5.617361157228832,1.0001914104039598,1,0,Selected
2.0,6.799776421132298,0.0,Rehab,0.0,Defender,High,6.601887753605879,3.6845832162947545,0,1,Not Selected
0.0,6.640234385392671,1.0,Partial,0.0,Forward,Medium,6.815773859008089,4.844642997797329,0,1,Not Selected
2.0,4.946216687778483,1.0,Rehab,1.0,Goalkeeper,Medium,6.522285812872064,2.29633635474112,0,1,Not Selected
4.0,7.041913712020165,0.0,Full,1.0,Forward,Low,8.03935462153073,4.109085478076992,0,0,Selected
1.0,,0.0,Rehab,0.0,Defender,High,4.067275946914325,1.2904884750664283,0,0,Not Selected
3.0,7.375839769215492,0.0,Partial,0.0,Defender,Medium,7.038390534420132,3.4303545519026937,0,1,Not Selected
3.0,9.73295335760671,1.0,Partial,0.0,Forward,Low,6.267051441069416,4.451506222448804,0,0,Not Selected
0.0,6.005393497108038,2.0,Partial,0.0,Goalkeeper,Medium,6.1360399766017,,0,0,Not Selected
3.0,5.361088123511581,0.0,Rehab,0.0,Goalkeeper,Low,8.667335782181247,0.8070790086304953,0,1,Selected
2.0,1.1087710796893608,0.0,Full,0.0,Defender,Medium,5.244859748670656,3.204739555856342,0,0,Not Selected
4.0,5.599508458230459,3.0,Partial,0.0,Forward,Medium,3.529328283980795,1.235255361442656,0,0,Not Selected
4.0,7.293721167198564,0.0,Rehab,0.0,Goalkeeper,Low,8.130097952718856,2.4138608242891433,0,0,Not Selected
0.0,5.316289380556947,2.0,Partial,0.0,Midfielder,Low,7.715863400064049,4.067120381557899,0,1,Not Selected
5.0,8.595974816895271,0.0,Rehab,0.0,Midfielder,Medium,7.9828599869608805,2.29274201284132,1,1,Not Selected
4.0,3.9774987731106926,0.0,Full,0.0,Goalkeeper,Low,7.295122510136518,2.6310775254124192,0,1,Selected
2.0,4.74314218079426,0.0,Rehab,0.0,Forward,Medium,8.504679663745657,0.9185453112985638,1,0,Selected
0.0,6.524390533747004,0.0,Full,2.0,Forward,Medium,5.983424007164872,1.9678598869482347,1,0,Not Selected
5.0,4.827263932221873,0.0,Full,,Forward,High,8.42180803105377,0.0,0,0,Selected
4.0,7.101866244939628,1.0,Full,1.0,Midfielder,Low,6.831135096703962,4.747289825127993,1,1,Not Selected
3.0,6.605566955209712,1.0,Partial,0.0,Forward,High,4.249391346884131,1.5356691579371735,0,0,Selected
5.0,5.0056034085761,1.0,Full,0.0,Goalkeeper,High,8.740337509174948,3.3214984415275377,0,0,Not Selected
3.0,5.855520126253717,0.0,Full,0.0,Midfielder,Medium,8.164268876787016,3.9964567562964666,0,1,Not Selected
3.0,5.869058025744248,0.0,Rehab,0.0,Goalkeeper,Low,8.139934252484222,4.6060464040376115,1,0,Not Selected
0.0,7.351150643243669,3.0,Rehab,1.0,Midfielder,Medium,5.956889193788863,2.0211065639341665,0,0,Not Selected
0.0,4.188953500341784,0.0,Full,0.0,Goalkeeper,High,5.511181828204029,2.3128314175774043,1,0,Not Selected
5.0,3.8411800793257074,0.0,Full,0.0,Defender,High,3.926513310007216,4.020303931415577,0,1,Not Selected
3.0,9.46199250946554,2.0,Full,0.0,Forward,Low,6.970390438175296,2.7952711675762503,1,1,Not Selected
2.0,3.4464759694652694,1.0,Partial,1.0,Midfielder,Low,8.50787614313988,2.46867961660191,0,0,Not Selected
4.0,9.006635134471345,1.0,Partial,0.0,Forward,Medium,6.280991857926415,3.2231306576335026,0,1,Not Selected
3.0,4.637920022679121,1.0,Full,1.0,Defender,High,6.498485254646791,0.7052855180559661,0,0,Not Selected
2.0,6.9294497086362465,0.0,Full,0.0,Forward,Low,3.98108608009949,2.374033640249815,1,0,Not Selected
0.0,7.280415536173899,0.0,Rehab,1.0,Forward,High,4.844440658147263,4.813705170327926,0,1,Not Selected
2.0,7.053173215229427,0.0,Rehab,0.0,Forward,High,9.22784493548988,5.215173473261425,0,1,Not Selected
0.0,5.183750790902907,2.0,Rehab,0.0,Forward,Low,8.588041855539666,3.819931883843821,0,0,Not Selected
2.0,5.257588206026086,1.0,Partial,1.0,Goalkeeper,High,4.563987907509096,0.0,0,1,Not Selected
3.0,7.56765105498404,0.0,Rehab,0.0,Midfielder,Medium,7.502505434290022,,0,1,Not Selected
4.0,9.156038163523489,,Rehab,0.0,Forward,Medium,6.226020008350238,1.4291836493981374,0,0,Not Selected
3.0,5.961284920020636,0.0,Partial,0.0,Midfielder,Low,5.117078497130007,2.7166120210202926,0,1,Not Selected
5.0,8.932678830418492,0.0,Rehab,1.0,Goalkeeper,Medium,7.777454047522614,2.6816491599361783,1,0,Not Selected
5.0,5.658359564788884,1.0,Partial,0.0,Defender,Low,10.0,2.868718891653536,0,1,Selected
1.0,8.613368503875988,1.0,Full,0.0,Forward,Low,5.972132397793223,2.6943559482471753,1,0,Not Selected
5.0,7.791496157738626,0.0,Full,0.0,Forward,High,7.979323956325833,2.7968681076430495,1,1,Not Selected
3.0,5.054334228857709,1.0,Full,0.0,Midfielder,High,5.751940595156263,3.6068883140982564,0,1,Selected
2.0,6.176348397323346,0.0,Full,0.0,Defender,Low,5.262867424842991,1.7046976180107012,0,0,Not Selected
4.0,7.228453785059626,2.0,Partial,0.0,Forward,Medium,6.861743255280245,3.1241477774265753,0,1,Not Selected
2.0,9.026542604019795,1.0,Full,0.0,Goalkeeper,High,6.836375314198624,4.065591763029589,0,1,Not Selected
1.0,5.40003079421259,0.0,Partial,0.0,Midfielder,Low,6.421322990932359,3.1344491420165195,0,1,Not Selected
2.0,2.3374709893903436,0.0,Partial,0.0,Defender,High,7.9653571114081565,4.868269083024745,1,1,Selected
4.0,5.719604410600779,0.0,Full,0.0,Defender,High,7.847423993593016,0.0,0,0,Selected
5.0,4.819949923643666,0.0,Partial,0.0,Defender,Medium,8.85246865672108,0.552622564424953,0,1,Selected
1.0,9.098660351869466,0.0,Rehab,0.0,Midfielder,Medium,8.326756780611804,1.3744709392572334,0,0,Selected
4.0,10.0,0.0,Rehab,0.0,Defender,High,4.432744720021128,2.0090469723266047,0,1,Not Selected
1.0,6.406992160307287,1.0,Partial,1.0,Goalkeeper,High,5.383475810686522,5.103742122490351,0,0,Not Selected
5.0,10.0,1.0,Rehab,0.0,Goalkeeper,Low,7.52451488099481,2.509100962199948,0,0,Not Selected
1.0,6.0255878931770255,0.0,Full,0.0,Midfielder,High,5.6999686904084985,1.8078063805719218,1,1,Selected
4.0,6.176759062029609,0.0,Partial,0.0,Goalkeeper,Medium,6.599552087556989,2.8873775215961928,0,1,Not Selected
0.0,7.714256739246012,0.0,Full,0.0,Goalkeeper,High,7.298512998555779,1.6153034218222326,1,1,Not Selected
2.0,5.512225604455177,0.0,Partial,0.0,Midfielder,Low,6.772413765040614,1.9488608545317812,0,1,Not Selected
2.0,7.542886910084768,1.0,Partial,0.0,Defender,Low,6.311727875051618,,1,1,Not Selected
5.0,4.3267099895224295,0.0,Rehab,0.0,Goalkeeper,Medium,6.015467300717744,4.4523417042335565,0,1,Selected
3.0,6.313362481642317,2.0,Full,0.0,Goalkeeper,Medium,8.55296288435541,4.360152378724864,1,0,Not Selected
4.0,8.412944748137688,0.0,Partial,0.0,Defender,Low,8.313756185023989,1.1699992794861096,0,1,Not Selected
0.0,9.472213175727239,1.0,Partial,0.0,Midfielder,Low,8.635974183196472,5.537393970179232,0,0,Not Selected
1.0,6.806465943141812,0.0,Full,0.0,Midfielder,Medium,6.919362017238127,2.1789776006651906,0,0,Not Selected
3.0,10.0,1.0,Full,0.0,Defender,High,7.302075738567333,3.1293224176731584,0,0,Not Selected
1.0,7.141025390794128,0.0,Rehab,0.0,Forward,Low,6.041113452303697,2.5789311182971653,0,1,Not Selected
3.0,8.248463331127507,0.0,Partial,0.0,Forward,Low,6.379680635960489,1.1172310094387505,0,1,Selected
1.0,8.511282073396186,1.0,Partial,0.0,Goalkeeper,Medium,5.351791950787325,6.395221680075632,1,1,Not Selected
1.0,8.760670488111558,0.0,Partial,0.0,Goalkeeper,High,8.881035126608978,5.095873823882831,0,0,Selected
5.0,6.379534685556546,1.0,Full,0.0,Goalkeeper,High,6.650454935394499,6.102605541203788,1,0,Not Selected
5.0,7.555380468574146,1.0,Partial,0.0,Forward,Low,10.0,1.8407511623998938,0,1,Selected
0.0,8.077576448541853,1.0,Full,0.0,Defender,Medium,6.607190368156595,2.5645190262558186,0,0,Not Selected
1.0,9.717666844861176,0.0,Partial,0.0,Defender,Medium,9.37994209558345,4.794226393470984,1,1,Selected
5.0,5.428847085568984,0.0,Full,1.0,Forward,High,6.934708619896063,2.9301309743399386,0,1,Selected
0.0,5.808260528643598,1.0,Partial,0.0,Midfielder,Low,9.42511536621256,1.5026682382506733,0,1,Selected
2.0,6.566416851848009,0.0,Partial,0.0,Goalkeeper,High,6.833162700891685,1.2845737347290327,0,1,Not Selected
5.0,4.715613893669191,1.0,Rehab,0.0,Midfielder,Low,7.292665926225023,2.6418191073054564,0,0,Not Selected
4.0,4.068425424539381,0.0,Rehab,0.0,Defender,Medium,7.8214259203042875,2.200462028896827,0,1,Not Selected
3.0,9.056160555670694,1.0,Rehab,0.0,Goalkeeper,Medium,7.6248004222727594,2.116366369812683,0,0,Not Selected
1.0,1.0,0.0,Partial,,Midfielder,Low,9.196293917777218,1.400076176635554,1,0,Not Selected
0.0,4.321238966014109,0.0,,1.0,Forward,Medium,8.093962751405732,1.356644395916606,1,0,Selected
1.0,6.6560470224989965,1.0,Partial,0.0,Midfielder,Medium,7.283856552990525,1.538131689590804,0,1,Not Selected
0.0,7.779532593263415,1.0,Partial,0.0,Goalkeeper,Low,8.63710463578104,3.617953275109153,0,1,Not Selected
1.0,7.508701912184476,1.0,Rehab,0.0,Goalkeeper,High,6.875030943042264,1.3813473459392283,0,0,Not Selected
5.0,5.850806575489017,3.0,Partial,0.0,Goalkeeper,High,7.969492983284385,1.244295149484688,0,1,Not Selected
0.0,7.426945226531376,0.0,Rehab,1.0,Midfielder,High,6.78888412331036,6.083813210286663,1,1,Not Selected
4.0,7.013052690883094,0.0,Partial,0.0,Midfielder,High,7.68258233964713,2.065823284617262,0,1,Not Selected
2.0,5.9193525068953,0.0,Full,0.0,Midfielder,Medium,5.519485353445114,6.22574097420017,0,1,Selected
5.0,5.006788462385638,1.0,Full,0.0,Forward,Low,5.2991426040537775,2.0699591458422564,0,1,Not Selected
2.0,7.917623281993389,0.0,Partial,0.0,Defender,Low,7.2410961464214845,6.7779358289293725,0,1,Not Selected
1.0,6.039356012404696,0.0,Full,0.0,Goalkeeper,High,7.49590322913978,0.9538954144941578,1,0,Not Selected
1.0,8.576441614263425,1.0,Partial,0.0,Forward,Medium,6.108715588343037,1.9586444369500036,0,0,Not Selected
0.0,8.413509676832996,1.0,Full,1.0,Defender,High,4.851587441426792,4.18491796126403,0,1,Not Selected
3.0,5.907036547584308,0.0,Full,0.0,Midfielder,Low,5.961673171867825,3.384724518067809,0,0,Not Selected
0.0,7.448899118663353,1.0,Partial,0.0,Forward,High,8.805141574126857,3.3514635276885834,1,1,Selected
5.0,2.9889340266699236,0.0,Partial,0.0,Goalkeeper,High,8.205392689159838,2.261687108310162,0,0,Selected
4.0,6.4126208593739,0.0,Partial,0.0,Forward,Medium,5.384762152862768,0.0,0,1,Not Selected
2.0,7.582968643568629,1.0,Partial,0.0,Forward,Medium,6.4206685943280055,3.264702391183333,0,1,Selected
1.0,5.243774566742372,0.0,Partial,0.0,Goalkeeper,Low,6.731092080135292,2.3421594807240482,0,0,Not Selected
0.0,10.0,0.0,Partial,0.0,Goalkeeper,Medium,8.798863274628943,2.557242986491316,0,0,Not Selected
0.0,5.4327548363014255,0.0,Full,1.0,Forward,Low,7.487762465679079,0.034398286886889284,0,1,Not Selected
5.0,4.466660470213749,1.0,Full,0.0,Midfielder,Low,6.307437589292165,0.18820471964787755,1,0,Selected
5.0,5.504143285804989,0.0,Full,0.0,Goalkeeper,Medium,8.339357399529767,2.819495685700443,1,1,Selected
3.0,8.607148017583448,0.0,Rehab,0.0,Goalkeeper,High,6.932398396442093,0.9090702785301774,1,1,Selected
3.0,3.084054380592262,1.0,Full,0.0,Goalkeeper,Medium,7.020636184043267,2.5788954969307043,0,1,Not Selected
0.0,6.679731731905219,0.0,Partial,0.0,Goalkeeper,Medium,6.757594517482309,4.615782591163782,0,1,Not Selected
2.0,4.7975906206072505,0.0,Rehab,0.0,Defender,High,5.675390453154412,3.641224003503609,0,0,Not Selected
3.0,8.590377100287343,0.0,Full,,Forward,Low,8.509515567920726,6.407190233876069,0,0,Selected
2.0,7.509436004481384,0.0,Rehab,0.0,Forward,Low,10.0,0.0,0,1,Selected
2.0,9.17395301278344,1.0,Rehab,0.0,Goalkeeper,High,7.05187903744075,6.652511381571445,0,1,Not Selected
1.0,5.456521182480244,0.0,Partial,0.0,Defender,Low,8.287928173576166,1.006017657861694,1,1,Not Selected
3.0,7.53471399339955,0.0,Rehab,0.0,Goalkeeper,Medium,7.72128223445679,2.4211370194822313,0,0,Not Selected
,3.941433437980649,1.0,Rehab,0.0,Midfielder,High,7.8112689604120735,3.770686521515085,0,1,Not Selected
2.0,5.82427899345302,1.0,Rehab,0.0,Goalkeeper,Low,8.974268739827378,3.93948876335781,0,1,Selected
5.0,8.844757467036434,0.0,Rehab,1.0,Forward,Low,6.898276961765967,4.374470087283925,0,1,Not Selected
1.0,4.677675105161526,0.0,Rehab,1.0,Defender,Medium,9.304424195392961,2.4051622260658023,0,0,Selected
1.0,4.271923993872191,0.0,Partial,1.0,Midfielder,Medium,8.0123615548596,2.8018022499081847,0,0,Selected
5.0,7.576762691502252,1.0,Full,0.0,Defender,Medium,6.474172736028649,0.8071442369004806,0,1,Not Selected
0.0,9.214472949342163,0.0,Rehab,0.0,Forward,Medium,7.5946627134098295,4.18002928447097,0,1,Not Selected
0.0,9.25983324140622,0.0,Rehab,1.0,Midfielder,Medium,10.0,3.0253303282568944,0,1,Not Selected
4.0,5.08605794738997,1.0,Partial,0.0,Forward,High,7.573040414248709,4.263611234306083,0,0,Not Selected
1.0,5.8402795644391094,0.0,Full,0.0,Goalkeeper,High,4.926414475015857,4.174759825024272,0,0,Not Selected
1.0,7.005686672007514,1.0,Rehab,0.0,Goalkeeper,High,,3.6414880283139888,0,0,Not Selected
3.0,6.617748635646532,1.0,Partial,0.0,Goalkeeper,High,8.231190679671162,2.575699690679377,0,1,Selected
5.0,7.8565154260614465,0.0,Full,0.0,Goalkeeper,Low,5.759681917551605,0.11513199227292237,1,1,Selected
2.0,6.324919972469662,0.0,Partial,0.0,Forward,Medium,9.5361769990418,1.5596599154103752,0,0,Not Selected
4.0,6.819572589286175,0.0,Full,,Forward,Low,7.206251276198437,4.738426103458853,0,1,Selected
1.0,6.589939679484479,1.0,Rehab,0.0,Midfielder,Medium,7.128865220838534,2.5091716422437758,1,1,Not Selected
3.0,9.017915111354771,0.0,Full,0.0,Defender,High,8.841176970227338,3.271896716533541,0,0,Not Selected
5.0,,0.0,Full,0.0,Defender,Low,7.56453714569955,2.650182683426939,0,1,Not Selected
0.0,5.179136955987292,1.0,Partial,0.0,Forward,Low,7.9329940567120545,3.361867832996951,1,0,Not Selected
5.0,8.450171537051501,0.0,Full,1.0,Goalkeeper,Low,6.777070322287005,2.422247113119667,0,0,Selected
3.0,4.919797120364764,1.0,Full,0.0,Forward,Low,6.542351524030578,4.213702358947801,0,1,Selected
1.0,5.610465231547523,1.0,Rehab,0.0,Goalkeeper,Low,8.598322728730537,0.0,0,1,Not Selected
3.0,6.6668391342768665,0.0,Full,0.0,Forward,Medium,9.227531547526201,3.8105375472191736,0,1,Not Selected
4.0,10.0,0.0,Partial,0.0,Defender,High,8.293732496715828,3.080525983652991,1,0,Selected
1.0,5.273264877579123,2.0,Full,0.0,Goalkeeper,Low,6.2178651456314515,0.0,1,0,Not Selected
0.0,4.648647781149388,0.0,Partial,0.0,Forward,Low,6.249657635880268,4.566573057894087,0,1,Selected
5.0,8.792325911356563,0.0,Full,0.0,Midfielder,High,6.407124658186287,3.496036655033105,0,1,Not Selected
3.0,3.2264783612345957,0.0,Full,0.0,Forward,Medium,7.178286152031313,5.188586887241611,0,0,Not Selected
2.0,3.6611564241717884,0.0,Full,0.0,Defender,High,7.1805492059523655,3.0628861061013577,0,1,Selected
1.0,6.515755016110897,1.0,Rehab,0.0,Goalkeeper,Low,6.640418292095007,1.616539968519752,0,1,Not Selected
0.0,5.887479545814369,0.0,Full,0.0,Forward,High,7.312001584269465,5.07254121662221,0,1,Selected
