Day_Of_Week,Is_Public_Holiday,Festival_Flag,Darshan_Type,Weather_Condition,Temperature_C,Buses_Arrived_Last_15_Min,Entry_Gate,VIP_Visit_Today,Security_Check_Lag_Minutes,Approx_Head_Count,Is_Weekend,Online_Booking_Peak_Flag,Estimated_Wait_Time_Minutes
Sun,0,0,Senior,Rainy,28.57407071059977,5.0,Q-Complex II,0,6.137859718115341,4184.0,1,0,60.52167637336187
Sat,0,0,₹300,Cloudy,26.16559885524056,9.0,Q-Complex II,0,6.208339246660144,2334.0,1,0,42.12349930925777
Mon,0,0,Senior,Cloudy,16.56191984530223,10.0,Vaikuntam,0,4.54128503876335,2763.0,0,0,55.499121028139854
Fri,0,0,Senior,Sunny,22.927063554275215,11.0,Q-Complex II,0,9.645235682521545,1722.0,0,0,52.566737326329175
Wed,0,0,Senior,Rainy,30.110210854700625,8.0,Vaikuntam,0,4.457431501771795,3211.0,0,1,63.772811895788266
Thu,0,0,₹300,Sunny,27.738731053328557,6.0,Vaikuntam,0,8.62584620177989,3424.0,0,0,51.039490556390554
Sun,0,0,VIP,Cloudy,24.68678984169244,7.0,Q-Complex II,0,4.080426656164002,1420.0,1,0,26.56075880317637
Tue,1,0,₹300,Cloudy,21.55598892845933,7.0,Vaikuntam,0,5.160203659107693,3702.0,0,1,70.7353798798402
Sat,0,0,VIP,Rainy,20.992310958106188,7.0,Q-Complex II,0,10.852690811442269,3867.0,1,0,63.383206343092226
Sat,0,1,₹300,Sunny,28.652116055918146,23.0,Vaikuntam,0,10.663927857133107,4254.0,1,0,119.29755242199428
Sat,0,1,Free,Cloudy,30.807529008237175,16.0,Special Entry,0,12.677039017162544,5950.0,1,0,121.35804599168864
Fri,0,0,Senior,Cloudy,27.81715698141669,8.0,Vaikuntam,0,6.122950988790036,2877.0,0,0,52.97959749709223
Sun,0,0,Senior,Cloudy,31.12589847544503,11.0,Q-Complex I,1,8.666320988051616,3558.0,1,0,83.54730939420183
Mon,0,0,Senior,Sunny,39.00061004997164,6.0,Q-Complex I,0,8.030915395849672,3442.0,0,0,59.96956016560763
Tue,0,0,VIP,Cloudy,29.805291298973646,12.0,Q-Complex II,0,4.72661376215837,1518.0,0,0,47.999357344358366
Wed,0,0,VIP,Sunny,31.42173562454745,11.0,Q-Complex I,0,8.170501651084535,3279.0,0,1,60.60718523668754
Sat,0,0,VIP,Sunny,32.95531423280806,9.0,Q-Complex I,0,9.1253112672194,3487.0,1,1,71.27287205999724
Wed,0,0,Senior,Sunny,26.049429095487888,12.0,Q-Complex II,0,8.311134796843673,3540.0,0,0,66.88798930920272
Sat,0,0,Senior,Sunny,27.382397990676523,11.0,Vaikuntam,0,5.368424549662856,4263.0,1,0,72.5307498593033
Sat,1,1,Free,Rainy,24.27151582748232,27.0,Special Entry,0,14.88184793091307,5882.0,1,0,147.023657570704
Thu,0,0,VIP,Rainy,21.98613829680284,7.0,Q-Complex I,0,4.035046969272715,3763.0,0,1,67.5035332353971
Mon,0,0,VIP,Sunny,31.56795780230237,11.0,Special Entry,0,9.513756063349843,4583.0,0,0,75.89403573151645
Sun,0,0,₹300,Rainy,30.177544207506315,7.0,Vaikuntam,0,13.857820956016427,3895.0,1,1,77.81972709146298
Sun,0,0,₹300,Cloudy,19.349283957941882,8.0,Q-Complex II,0,8.84210625609585,4035.0,1,1,67.34661113262973
Wed,1,0,Senior,Sunny,27.00665924201531,8.0,Q-Complex I,0,9.505777990827315,5484.0,0,1,100.23690941798486
Tue,0,0,₹300,Cloudy,27.748092320742032,8.0,Q-Complex I,0,7.96591346756816,3028.0,0,1,60.6213988362683
Thu,0,0,Free,,29.763024369469083,4.0,Vaikuntam,0,6.517370192510542,2681.0,0,0,41.71424160631471
Tue,0,0,₹300,Sunny,32.018130359150554,12.0,Vaikuntam,0,4.9697049272511284,3023.0,0,1,69.52760978410203
Mon,0,0,VIP,Sunny,28.82435978594697,8.0,Q-Complex II,0,8.651705339655418,3545.0,0,0,61.55062773294653
Mon,1,0,₹300,Rainy,22.936383956215806,12.0,Q-Complex I,0,7.454719840241656,5096.0,0,0,90.50456941532401
Sun,0,0,VIP,Sunny,32.66685739703566,5.0,Vaikuntam,0,6.871834246862314,3802.0,1,0,61.219448853955015
Mon,0,1,VIP,Sunny,29.314150810551208,13.0,Q-Complex II,0,11.425158893220123,4551.0,0,1,102.05836802124591
Fri,0,1,Free,Cloudy,29.82083299240659,14.0,Q-Complex II,0,10.339233613435283,3429.0,0,1,89.75269057142631
Thu,0,0,Senior,Sunny,33.02674951807674,8.0,Q-Complex II,0,5.541968555037895,1716.0,0,0,37.22010908627164
Tue,1,0,VIP,Sunny,29.608041801617667,9.0,Vaikuntam,0,2.4949329704327017,4286.0,0,0,70.76458419082198
Tue,0,1,Senior,Rainy,25.900678743493412,13.0,Q-Complex I,0,10.82528272288593,5162.0,0,0,102.32849516957488
Mon,0,0,VIP,Sunny,33.103776722499205,10.0,Q-Complex II,0,8.856777358272343,3225.0,0,0,57.48485153266149
Mon,0,1,VIP,Sunny,29.159991743552776,15.0,Q-Complex I,1,11.571092639796056,4958.0,0,0,112.29164076386627
Thu,0,0,VIP,Sunny,32.53670352535066,16.0,Vaikuntam,0,3.1020727235628494,3219.0,0,0,64.60930395287772
Mon,0,0,VIP,Sunny,29.355306417786736,12.0,Special Entry,0,6.94650739765415,3049.0,0,0,63.13415133467523
Thu,0,0,Free,Sunny,29.21811645293251,7.0,Q-Complex II,0,7.469275991882668,2312.0,0,0,44.72671415868674
Wed,1,0,Free,Rainy,28.817012380083682,14.0,Q-Complex II,1,7.619719888735362,4511.0,0,0,105.99220216924877
Sun,0,0,Free,Cloudy,30.869293975707155,7.0,Q-Complex II,0,3.356286196459268,4152.0,1,0,60.63840076838084
Sat,0,0,₹300,Cloudy,28.558648510745982,9.0,Special Entry,0,7.110608370610445,3096.0,1,0,55.0573420564997
Sun,1,0,Free,Sunny,33.12819935394335,14.0,Special Entry,0,8.422067960523453,3101.0,1,0,83.77105762554604
Sat,0,0,Free,Cloudy,24.39543979519252,8.0,Q-Complex II,0,5.549429042445807,3441.0,1,0,49.37694834592735
Mon,1,1,Senior,Cloudy,35.12559886640343,28.0,Q-Complex I,0,11.133215665670178,6083.0,0,0,148.4558666264485
Mon,0,0,Free,Sunny,27.456260298139558,11.0,Vaikuntam,0,8.552587181494644,3942.0,0,1,88.83926246651629
Fri,1,1,Free,Sunny,28.901324877738542,22.0,Q-Complex II,0,11.522384745403016,5550.0,0,0,137.31948223969408
Wed,0,0,Senior,Sunny,31.20365478214189,6.0,Special Entry,0,7.340801988124022,3479.0,0,0,49.828265355597466
Thu,0,0,VIP,Sunny,27.491995349072358,7.0,Q-Complex I,0,6.58005207725295,625.0,0,0,33.577783646421665
Fri,0,0,Free,Cloudy,29.381695276161885,7.0,Q-Complex I,0,4.984306901865715,3133.0,0,1,63.981046937756616
Sun,0,0,Free,Cloudy,28.489306744659423,11.0,Q-Complex I,0,9.855724764170592,2155.0,1,0,49.80433188123093
Wed,0,0,Free,Sunny,33.421514223254086,7.0,Vaikuntam,1,8.060584718131887,3478.0,0,0,75.5334149141422
Fri,0,0,Free,Sunny,34.33321221336119,8.0,Special Entry,0,6.526696189273375,3352.0,0,0,43.2523150383367
Thu,0,0,Senior,Cloudy,21.946882123368912,10.0,Q-Complex I,0,4.390902200831781,4643.0,0,1,86.56597568109378
Thu,0,0,₹300,Sunny,29.361228494826605,4.0,Q-Complex II,0,10.111229922925451,3503.0,0,0,44.995763479772194
Sat,0,0,Senior,Cloudy,35.13245807997002,5.0,Vaikuntam,0,7.148813343852295,3003.0,1,1,54.70199020990257
Sat,0,0,₹300,Sunny,28.214825683790423,6.0,Vaikuntam,0,8.730542314589092,3726.0,1,0,63.441763732879416
Mon,0,0,₹300,Sunny,28.059350759732133,8.0,Q-Complex I,0,10.884156020330401,3535.0,0,0,59.252851597605634
Fri,0,0,Senior,Sunny,26.293207256916375,3.0,Q-Complex I,0,8.258170818028,2602.0,0,0,45.83510544518429
Wed,1,0,₹300,Cloudy,31.786205445693895,10.0,Vaikuntam,0,8.641817042338214,4472.0,0,0,87.91623067578169
Tue,0,0,Senior,Rainy,28.24836904833047,11.0,Q-Complex II,0,7.78034438576017,2030.0,0,0,55.08006610231532
Tue,0,0,₹300,Sunny,28.072563160567746,6.0,Vaikuntam,0,4.515160652335176,2837.0,0,0,44.6114286739541
Tue,0,1,Free,Sunny,32.51152912912492,6.0,Q-Complex I,0,9.605419821759863,6346.0,0,0,87.62964864321103
Sun,1,0,Senior,Cloudy,30.54050837500307,8.0,Q-Complex I,0,7.620656951923493,4031.0,1,0,66.21670347694149
Wed,0,1,Free,Sunny,31.573687474860304,11.0,Q-Complex II,0,7.5871793320917424,4890.0,0,0,91.3042290862024
Sat,0,0,Senior,Rainy,28.33074784672647,4.0,Vaikuntam,1,4.335410252956823,4003.0,1,0,64.37509363471268
Tue,0,0,₹300,Sunny,34.273254945279845,10.0,Q-Complex I,0,6.411811383222733,3088.0,0,0,48.6131416984846
Tue,0,0,VIP,Sunny,32.509457464540986,7.0,Vaikuntam,0,6.594640649857651,3067.0,0,0,47.31840767542667
Fri,1,0,VIP,Cloudy,30.982694093894338,13.0,Q-Complex II,0,7.1416927921045685,4922.0,0,0,88.82825171450206
Fri,0,0,VIP,Cloudy,36.9232730872446,15.0,Special Entry,0,7.272391725610996,3117.0,0,0,74.12768602583861
,0,0,Free,Sunny,32.34374156558584,8.0,Q-Complex II,0,7.373083642405249,4326.0,0,1,81.87354728664613
Sat,0,0,Senior,Sunny,27.289142830862527,4.0,Vaikuntam,0,7.385597585012538,1148.0,1,0,26.968548471185933
Tue,0,0,VIP,Cloudy,31.318816517494845,9.0,Special Entry,0,4.4433743592923625,3371.0,0,0,58.99334705691357
Thu,0,0,VIP,Cloudy,26.439181976158977,5.0,Special Entry,0,7.01142822110558,2459.0,0,0,48.21417053526389
Fri,0,0,Free,Sunny,33.42713858781735,7.0,Q-Complex I,0,7.172044850081791,3722.0,0,0,60.01020721264668
Sun,0,0,VIP,Cloudy,25.319066551146253,5.0,Q-Complex II,0,11.224786656628854,2397.0,1,1,53.71738258712494
Fri,1,0,₹300,Sunny,27.394080844566272,10.0,Q-Complex I,0,9.599837956123624,4489.0,0,0,77.99546890173697
Sat,1,0,Free,Cloudy,27.923052955743763,8.0,Q-Complex I,0,8.733642171833315,6188.0,1,0,97.45749064853055
Sun,0,0,Senior,Cloudy,28.713239825262775,8.0,Q-Complex II,0,5.047661963062924,3361.0,1,0,58.5944521965346
Mon,0,0,,Sunny,29.982502331893752,7.0,Special Entry,0,8.473674248210358,2656.0,0,1,66.17402830772279
Sat,0,0,₹300,Sunny,32.7079347354484,9.0,Q-Complex II,0,5.690870116808539,3398.0,1,1,71.15990579547682
Sun,0,0,VIP,Sunny,39.94170973902784,9.0,Q-Complex I,0,8.618621807862601,2666.0,1,0,58.233602706487346
Thu,1,0,VIP,Sunny,29.7237483208612,16.0,Q-Complex II,0,5.170692529348541,3227.0,0,0,76.37353720335734
Sun,0,0,₹300,Cloudy,32.47052976641583,4.0,Q-Complex II,0,8.003704098719782,3979.0,1,0,53.876314004100344
Thu,0,0,₹300,Sunny,34.193908041780986,3.0,Q-Complex II,0,8.038977748296025,2748.0,0,0,41.28816802844617
Sat,0,0,Senior,Rainy,20.728805870322397,8.0,Q-Complex I,0,8.345789732598291,1847.0,1,0,41.794543172201735
Tue,0,0,Senior,Sunny,30.554582390457956,9.0,Vaikuntam,0,6.579688791618251,2252.0,0,0,50.64771323243219
Wed,0,0,₹300,Sunny,28.32823331816198,4.0,Q-Complex II,0,5.876678886149148,3549.0,0,1,63.96372102991739
Fri,0,1,VIP,Sunny,30.236502790584886,16.0,Special Entry,0,6.682178834233436,4410.0,0,0,104.17062346438809
Mon,1,0,Free,Rainy,22.952053415516673,9.0,Vaikuntam,0,10.27611119674188,3811.0,0,0,71.93639109187207
Mon,0,0,VIP,Cloudy,31.87124884321814,9.0,Vaikuntam,0,5.155351887464527,3229.0,0,0,45.54875291320105
Fri,0,0,₹300,Sunny,32.39552732521469,7.0,Special Entry,0,7.307189213471022,3611.0,0,0,57.192591522698855
Wed,0,0,Free,Sunny,25.939924286746145,4.0,Special Entry,0,6.7170475930688065,2511.0,0,1,53.91323068805825
Tue,0,1,Senior,Sunny,38.76062652734025,16.0,Vaikuntam,0,11.484577015156606,4899.0,0,1,109.7745053223063
Thu,0,0,Senior,Cloudy,23.828899772974324,14.0,Q-Complex I,0,7.406495462610801,3153.0,0,0,74.89762083085468
Fri,0,0,₹300,Sunny,27.855886902387063,4.0,Q-Complex II,0,9.270093123739382,3473.0,0,0,41.31843456555946
Mon,0,0,VIP,Sunny,26.479533470524206,5.0,Q-Complex II,0,6.549303732573985,2799.0,0,0,38.04608675762956
Tue,0,0,VIP,Cloudy,24.672115567685875,8.0,Q-Complex I,0,8.18901800526294,3613.0,0,0,67.48395938881083
Sat,0,0,₹300,Sunny,32.948068625681124,13.0,Vaikuntam,0,9.149697443361273,3795.0,1,0,73.42893993119087
Sat,0,0,Free,Sunny,34.71265133404046,19.0,Special Entry,0,5.014878169214317,3366.0,1,1,91.21599078967296
Thu,0,0,₹300,Sunny,32.92200093254263,8.0,Special Entry,0,7.920689609651288,2388.0,0,0,51.0302496867473
Mon,0,1,₹300,Sunny,24.662689688606413,16.0,Q-Complex II,0,12.848566828547714,3263.0,0,0,82.70155750301495
Tue,0,0,Free,Cloudy,28.269880101028892,6.0,Q-Complex II,0,7.86002704762271,3114.0,0,0,47.21612521251837
Mon,0,0,₹300,Sunny,27.54203355297345,5.0,Q-Complex II,0,7.546815579500787,2703.0,0,0,43.422570739982234
Fri,1,0,Senior,Sunny,31.959314151694294,14.0,Q-Complex I,0,7.407049510429743,5410.0,0,0,96.2204670074834
Sat,0,0,VIP,Rainy,16.804256643349127,9.0,Q-Complex II,0,7.1597521085404505,,1,0,53.66050321617108
Thu,0,0,Senior,Cloudy,27.3773698468404,4.0,Q-Complex II,0,8.833347423694367,3541.0,0,0,57.78755451905289
Tue,0,0,Senior,Cloudy,25.53874447170517,7.0,Q-Complex II,0,10.715700302581329,2816.0,0,0,55.00256583657627
Fri,0,0,VIP,Sunny,28.546984741399715,7.0,Vaikuntam,0,6.322182908648332,4204.0,0,0,64.06170755697693
Thu,0,0,Free,Sunny,32.070785017434645,9.0,Special Entry,0,8.706220528899479,4418.0,0,0,74.33225487714486
Tue,0,0,Free,Sunny,32.18453435954242,10.0,Special Entry,0,5.8236937493588625,2316.0,0,0,54.67510097380675
Sun,0,0,₹300,Cloudy,26.992932691718522,4.0,Q-Complex II,0,6.523108665700875,2431.0,1,0,40.24536111202707
Thu,0,0,Free,Cloudy,26.28866313712851,7.0,Q-Complex I,0,11.005894168152572,3061.0,0,0,59.102647891342905
Mon,0,0,Senior,Cloudy,28.985391811793995,8.0,Q-Complex I,0,5.583627677280835,2958.0,0,1,56.79982232333815
Sun,0,0,Senior,Sunny,22.51146634930212,8.0,Vaikuntam,0,5.366207823643721,2821.0,1,0,54.72201196099186
Sun,0,0,Free,Cloudy,20.6577180925165,9.0,Special Entry,0,6.6415946913617185,3820.0,1,0,66.3670933758854
Tue,0,0,Senior,Cloudy,23.285235472814982,9.0,Special Entry,0,7.704077225916241,4774.0,0,0,77.76436749398714
Wed,0,0,Free,Sunny,35.69157711452591,10.0,Vaikuntam,0,7.034137650399452,2367.0,0,0,49.29257744077481
Thu,0,1,₹300,Rainy,21.417046867791793,23.0,Q-Complex I,0,7.51602928010368,5403.0,0,0,118.31427492658678
Wed,1,0,Senior,Sunny,37.99272183227704,15.0,Q-Complex I,0,8.915853730672476,4033.0,0,0,90.02068955566554
Sat,0,0,Free,Sunny,28.02656295349754,8.0,Q-Complex I,0,8.031031268030185,3209.0,1,0,56.31345890973482
Fri,0,0,Free,Sunny,35.7315797555117,14.0,Q-Complex II,0,3.9110901818328916,1654.0,0,0,55.03158744108529
Sat,0,1,VIP,Sunny,34.10057820244572,19.0,Q-Complex I,0,11.717205913248998,4081.0,1,1,109.29045127750445
Tue,0,0,Senior,Cloudy,26.327869221259444,6.0,Vaikuntam,0,5.255165694761239,2554.0,0,0,39.60154909212916
Wed,0,0,Senior,Sunny,31.989333206730095,7.0,Vaikuntam,0,6.398371739250315,2825.0,0,0,54.53850015521176
Sat,1,0,Senior,Cloudy,21.5295141654954,14.0,Special Entry,0,7.899425214993017,4195.0,1,0,94.0271961067375
Fri,0,0,Senior,Sunny,29.9791754622415,8.0,Special Entry,0,10.023346828370862,2169.0,0,0,55.09706518231231
Wed,0,0,VIP,Sunny,32.09083362916512,11.0,Special Entry,0,10.052624991372298,2833.0,0,0,57.72374648656411
Sat,1,0,₹300,Cloudy,27.227030230164143,9.0,Q-Complex I,0,7.573656490003753,2412.0,1,0,55.092611422733356
Sat,0,0,₹300,Sunny,29.736972651123246,10.0,Q-Complex II,0,8.202883187221214,3017.0,1,0,64.29319125926364
Mon,0,1,₹300,Sunny,31.858131675545664,22.0,Vaikuntam,0,8.150711963103937,4218.0,0,1,112.62337759879574
Sun,0,0,Free,Sunny,31.40294323248538,7.0,Q-Complex I,0,11.355108377361546,2093.0,1,0,40.45396723738476
Sun,0,0,Free,Cloudy,25.228227079411727,10.0,Special Entry,0,8.15312224101799,2143.0,1,0,54.413586517799594
Fri,0,0,Senior,Sunny,25.47209050130937,13.0,Vaikuntam,0,9.255619959914497,4271.0,0,0,84.89280886819641
Tue,0,1,VIP,Sunny,28.857407709889102,15.0,Q-Complex I,0,10.64015512435414,5356.0,0,0,95.19630161474096
Sat,0,0,Senior,Rainy,27.06446009944858,9.0,Special Entry,0,7.505312691397848,3434.0,1,1,76.13911889019819
Fri,0,0,VIP,Cloudy,27.46193948870687,12.0,Q-Complex I,1,8.210230669077887,3112.0,0,0,80.03406904771508
Sun,0,0,₹300,Cloudy,24.90544062024748,5.0,Special Entry,0,7.447198908891811,3819.0,1,0,61.363820237386285
Mon,0,0,₹300,Cloudy,26.395307313010445,7.0,Vaikuntam,0,8.71670246601078,4034.0,0,0,62.27808985867407
Tue,1,0,Free,Cloudy,28.844499107378667,13.0,Q-Complex II,0,6.163502169440338,3897.0,0,0,78.2122722751701
Fri,0,0,₹300,Cloudy,30.669421137818713,10.0,Vaikuntam,0,7.36222457777886,3410.0,0,0,58.154785151371264
Tue,0,0,Free,Rainy,27.44405601872503,5.0,Q-Complex I,0,6.026921930887371,1510.0,0,1,37.30308048162471
Wed,0,0,Senior,Sunny,36.065708150507575,13.0,Special Entry,0,4.955797412071725,3251.0,0,0,67.49528629707707
Thu,1,1,₹300,Sunny,38.91484273695208,27.0,Q-Complex I,1,7.219635029217434,6160.0,0,0,151.02923813101063
Mon,1,0,VIP,Cloudy,28.042715452940048,17.0,Vaikuntam,0,7.8452231466282525,4588.0,0,1,102.87425515813749
Wed,0,0,VIP,Sunny,32.784622951849066,,Q-Complex II,0,9.341861557190828,2741.0,0,1,55.618395207697226
Thu,0,0,Senior,Sunny,32.200614966107906,12.0,Vaikuntam,0,8.349467110617548,4566.0,0,1,92.25174939296787
Tue,0,0,Senior,Sunny,30.400134835316557,8.0,Q-Complex I,0,4.769159992939588,2399.0,0,0,47.700343965514875
Fri,0,0,VIP,Sunny,29.4394872361062,8.0,Q-Complex I,0,6.897708736356731,4400.0,0,0,60.728619727486596
Sun,0,0,VIP,Cloudy,33.16170129846745,9.0,Vaikuntam,0,5.349574248908567,1245.0,1,0,34.042626909334615
Sat,1,0,Senior,Rainy,25.856969422505944,13.0,Special Entry,0,6.431720890622065,5094.0,1,0,96.44969493937758
Sun,0,0,₹300,Cloudy,28.824541518490417,4.0,Special Entry,0,6.995776640030353,2966.0,1,0,53.231367730924255
Sat,0,0,Senior,Cloudy,27.99657760171985,8.0,Q-Complex I,0,8.649214583844056,2923.0,1,1,67.19979885256632
Thu,0,0,Free,Sunny,31.071890317473233,11.0,Special Entry,0,12.396080913634853,2707.0,0,0,55.0640018965519
Sat,0,0,₹300,Cloudy,22.273081213901033,9.0,Q-Complex II,0,12.648334018805459,2890.0,1,0,60.13645393917967
Sun,0,0,VIP,Sunny,27.463563435880314,5.0,Vaikuntam,0,6.692429669707616,2458.0,1,1,44.08441698914984
Fri,0,0,Free,Cloudy,26.679789059023996,7.0,Vaikuntam,0,10.10992545545153,2653.0,0,0,43.380557371085686
Tue,0,0,VIP,Sunny,33.73641996373897,5.0,Vaikuntam,0,7.269166569624494,3614.0,0,0,53.90268641170118
Mon,0,0,₹300,Sunny,33.228118489951214,6.0,Vaikuntam,0,10.488020468151465,2676.0,0,0,42.683455584360274
Tue,0,0,VIP,Sunny,30.89823273808447,9.0,Q-Complex II,0,8.380267553444877,2232.0,0,0,47.57566985566812
Thu,0,0,₹300,Sunny,21.076101730793596,10.0,Q-Complex II,0,4.7342462643051775,3122.0,0,0,56.991844452885786
Sun,0,0,VIP,Sunny,29.526669159843294,9.0,Q-Complex II,0,6.03928065501729,2264.0,1,0,39.97118577629031
Sun,1,0,₹300,Cloudy,18.33854695168588,13.0,Vaikuntam,0,7.029311819740253,2595.0,1,0,65.56692326582413
Tue,0,0,Free,Sunny,32.377779777402324,10.0,Q-Complex I,0,9.362443268441202,3480.0,0,0,73.47201765919206
Sat,0,0,Senior,Cloudy,28.17542039079897,6.0,Q-Complex I,0,8.627785627077992,3534.0,1,0,49.71016185600127
Sun,0,0,Senior,Sunny,33.37008403904349,4.0,Vaikuntam,0,8.260215991167465,2792.0,1,0,36.37082313254531
Thu,0,0,VIP,Sunny,31.323660902108482,15.0,Vaikuntam,1,6.6635894187357705,2577.0,0,0,72.53202068898278
Thu,0,0,₹300,Cloudy,31.449424657880066,7.0,Q-Complex II,0,6.230487993578577,1968.0,0,0,43.58454471113066
Mon,0,0,Senior,Sunny,36.22258547246477,8.0,Q-Complex I,0,4.056041445941142,2361.0,0,0,50.39650920815751
Fri,0,0,VIP,Sunny,30.43366232282265,7.0,Q-Complex II,1,10.541283744925346,3996.0,0,0,81.83327249116343
Thu,0,0,Free,Cloudy,26.434787584238162,4.0,Special Entry,1,5.066530940246593,2775.0,0,1,64.52111064484345
Wed,1,0,Free,Sunny,34.04536942717405,16.0,Q-Complex II,1,9.465295008763688,3152.0,0,1,95.0794188204353
Thu,0,0,Free,Sunny,24.662466293333296,17.0,Vaikuntam,0,3.5038650561724283,3632.0,0,1,88.5204645073347
Tue,0,0,VIP,Sunny,23.493219566156256,9.0,Special Entry,1,8.03171065605066,3434.0,0,0,75.23469920171814
Fri,0,0,VIP,Sunny,27.837603115474923,13.0,Special Entry,0,7.171362223281209,3428.0,0,0,61.94093939940088
Thu,0,0,₹300,Sunny,35.78647094401928,9.0,Vaikuntam,0,6.243612629785417,2418.0,0,0,53.64965053994667
Wed,0,0,Senior,Sunny,34.852436048173836,8.0,Q-Complex II,0,9.06065746450031,2884.0,0,0,58.918841856345885
Fri,0,0,₹300,Rainy,26.701460962621336,13.0,Q-Complex II,0,7.4809752989355225,3054.0,0,0,54.67066980550865
Sun,0,0,Free,Cloudy,18.802569215051754,10.0,Q-Complex II,0,7.339653345167374,2981.0,1,0,56.16818525643855
Fri,0,1,Senior,Cloudy,26.98797060959556,17.0,Q-Complex II,0,8.785118209433573,4649.0,0,0,99.01270479788002
Tue,1,0,₹300,Sunny,26.293250313779787,10.0,Q-Complex I,0,7.566298991036837,4031.0,0,0,79.79363952208142
Tue,0,0,Senior,Sunny,27.018601662615374,4.0,Vaikuntam,0,11.091786591046063,2787.0,0,0,43.642339062980234
Sun,0,0,Senior,Sunny,29.177350007945357,7.0,Q-Complex I,0,8.474045711112627,2697.0,1,0,53.76461767136249
Thu,0,1,Free,Cloudy,24.92341888077353,31.0,Q-Complex I,0,8.131988995874572,4309.0,0,0,114.93610719436673
Tue,1,1,VIP,Sunny,38.251628882634996,17.0,Q-Complex I,0,8.1207809658043,4749.0,0,0,101.32157818577771
Thu,0,0,VIP,Sunny,24.214735059535112,7.0,Vaikuntam,0,7.717482776216606,2360.0,0,0,53.884672821469465
Fri,0,0,VIP,Sunny,24.80566786551443,8.0,Special Entry,0,8.590042918538344,2262.0,0,1,53.6309133491646
Mon,0,0,VIP,Cloudy,29.798913902024445,8.0,Q-Complex II,0,4.521743952195464,3074.0,0,0,50.443616708330026
Fri,0,0,₹300,Rainy,24.74015835018102,11.0,Vaikuntam,0,6.292097224652464,2828.0,0,0,53.570190272090784
Wed,0,0,VIP,Cloudy,28.403215481839098,9.0,Special Entry,0,10.309336631733412,3084.0,0,0,59.12122370960211
Sun,0,0,Senior,Cloudy,35.3517681199691,7.0,Special Entry,0,7.844287384390525,4086.0,1,0,59.13677850940455
Fri,0,0,VIP,Sunny,33.35134048746316,9.0,Q-Complex II,0,8.170140404916744,934.0,0,0,36.583035036127484
Sun,0,0,₹300,Cloudy,22.39732058045381,9.0,Vaikuntam,0,6.029779961391877,4558.0,1,0,68.71094178975065
Thu,0,0,Senior,Cloudy,32.41233311317347,4.0,Q-Complex I,0,6.68848938283358,4330.0,0,0,64.49397285016168
Mon,0,0,₹300,Sunny,35.7165828649427,7.0,Vaikuntam,0,9.497311507779276,3556.0,0,0,60.01452174450232
Wed,0,0,VIP,Cloudy,32.66351124582911,3.0,Special Entry,0,6.376081373767628,2287.0,0,0,38.530110516315034
Wed,0,0,Senior,Cloudy,34.53747717812775,8.0,Vaikuntam,0,8.778004231246179,2925.0,0,0,48.81198722530074
Sat,0,0,Senior,Sunny,23.97030651838898,5.0,Q-Complex II,0,7.622078130736156,2985.0,1,0,57.97405618551451
Sun,0,0,Free,Sunny,30.97131515607469,15.0,Q-Complex II,0,2.034912028178323,3225.0,1,0,64.51533709588065
Sat,0,0,VIP,Rainy,20.620053325566364,9.0,Q-Complex I,0,9.165682867832782,1077.0,1,0,40.15376687103972
Tue,0,0,₹300,Sunny,31.922134668845356,5.0,Q-Complex I,0,5.45063188467231,2274.0,0,0,39.505335778477786
Mon,0,0,Senior,Sunny,35.93782791505876,8.0,Q-Complex I,0,7.855675721072088,2910.0,0,0,53.103487155432596
Sun,0,0,Senior,Sunny,32.44079254533287,12.0,,0,3.3605227201756502,3762.0,1,0,67.5857215080112
Mon,0,1,VIP,Cloudy,24.3903411170235,18.0,Q-Complex I,0,9.036271369030555,6170.0,0,1,128.56322529084127
Sat,0,0,Senior,Sunny,25.38273433321532,4.0,Q-Complex II,0,5.832558708621148,3173.0,1,0,46.14538699269783
Sat,1,0,VIP,Sunny,27.675808606755606,13.0,Q-Complex II,0,9.710991065750015,3614.0,1,0,81.03422562911426
Tue,0,0,₹300,Sunny,30.05267416413771,8.0,Vaikuntam,1,6.570545212418984,3379.0,0,1,89.11615815975104
,0,0,VIP,Cloudy,25.518942813329286,7.0,Special Entry,0,7.587494703347998,1534.0,1,0,33.45198139296536
Sun,1,0,VIP,Sunny,27.20551239516413,15.0,Q-Complex II,0,7.146208508761487,3639.0,1,0,86.30111598387543
Sat,1,1,₹300,Sunny,26.103099966577677,24.0,Special Entry,0,7.284602546264896,6438.0,1,0,138.22956471785477
Sat,1,1,Senior,Sunny,34.630447244187074,19.0,Vaikuntam,0,8.351555121265093,6663.0,1,1,136.12291731998943
Wed,0,0,Senior,Sunny,31.627594964794053,12.0,Q-Complex I,1,5.301438076179817,3346.0,0,0,79.32762932118338
